,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,first_review,last_review,license,instant_bookable,host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
1290,Melly,2015-05-29,"Chicago, IL",within an hour,100%,0,Bucktown,"['email', 'phone']",t,1,Neighborhood highlights,Logan Square,1,1,1 shared bath,"[""Lock on bedroom door"", ""Shampoo"", ""Lake access"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""Bed linens"", ""Essentials"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Laundromat nearby"", ""Heating"", ""Host greets you"", ""Kitchen"", ""Hot water""]",t,2024-03-17,2024-06-30,R23000112529,0,34530834,85.0,1.0,41.91687,-87.68314,1.0,1.0,1.0,2.0,72.0,3.0,4,2.7,4.0,1,7,23,30,6.0,6.0,0.0,5.0,5.0,5.0,4.83,5.0,5.0,4.83,0.97
1298,Helen,2018-09-29,"Chicago, IL",within an hour,100%,0,Austin,"['email', 'phone', 'work_email']",t,1,No specified,Austin,4,1,3 shared baths,"[""Refrigerator"", ""First aid kit"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Stove"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Oven"", ""Private entrance"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-02-17,2024-07-06,R22000091615,1,217927066,98.0,14.0,41.88356,-87.76541,1.0,3.0,1.0,1.0,51.0,5.0,1125,5.0,1125.0,11,41,71,346,42.0,3.0,0.0,4.83,4.86,4.81,4.88,4.93,4.9,4.71,0.62
1301,Stewart,2016-02-04,"Chicago, IL",within an hour,100%,1,Lakeview,"['email', 'phone']",t,1,Neighborhood highlights,Lake View,8,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Stove"", ""Exterior security cameras on property"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Coffee"", ""Hangers"", ""Oven"", ""Paid parking off premises"", ""Air conditioning"", ""Long term stays allowed"", ""Lockbox"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""HDTV with Netflix"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Shared patio or balcony"", ""Smoke alarm"", ""Blender"", ""Freezer"", ""Baking sheet"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-01-06,2024-08-30,R19000037573,0,57375926,100.0,11.0,41.94385,-87.6497,1.0,1.0,1.0,1.0,105.0,5.0,60,6.2,1125.0,17,47,62,62,87.0,14.0,2.0,4.83,4.89,4.92,4.83,4.94,4.95,4.79,1.25
1303,Helen,2018-09-29,"Chicago, IL",within an hour,100%,0,Austin,"['email', 'phone', 'work_email']",t,1,No specified,Austin,4,1,3 shared baths,"[""Refrigerator"", ""First aid kit"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Stove"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-03-28,2024-08-05,R22000091615,1,217927066,98.0,14.0,41.88274,-87.76554,2.0,3.0,1.0,1.0,49.0,5.0,1125,5.0,1125.0,2,32,62,337,51.0,14.0,0.0,4.92,4.9,4.9,4.98,4.96,4.59,4.96,0.76
1304,Tracy,2019-01-06,"Chicago, IL",within an hour,100%,1,Rogers Park,"['email', 'phone']",t,1,Neighborhood highlights,Rogers Park,19,1,1 private bath,"[""Refrigerator"", ""First aid kit"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Central heating"", ""65 inch HDTV with standard cable, Amazon Prime Video, Netflix"", ""Exterior security cameras on property"", ""Lake access"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Bathtub"", ""Room-darkening shades"", ""Long term stays allowed"", ""Central air conditioning"", ""Clothing storage: closet"", ""Body soap"", ""Coffee maker"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Dishes and silverware"", ""Mini fridge"", ""Private living room"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Board games"", ""Host greets you"", ""Portable fans"", ""Hot water""]",t,2019-01-24,2024-09-09,R22000077416,0,234785808,98.0,2.0,42.01288,-87.67219,2.0,1.0,1.0,1.0,104.0,3.0,90,4.0,90.0,16,39,61,239,88.0,10.0,2.0,4.98,4.98,4.99,5.0,4.99,4.94,4.95,1.28
1305,Helen,2018-09-29,"Chicago, IL",within an hour,100%,0,Austin,"['email', 'phone', 'work_email']",t,1,No specified,Austin,4,1,3 shared baths,"[""Refrigerator"", ""First aid kit"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Stove"", ""Lock on bedroom door"", ""Crib"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-04-15,2024-08-06,R22000091615,1,217927066,98.0,14.0,41.88246,-87.76522,1.0,3.0,1.0,1.0,41.0,5.0,1125,5.0,1125.0,13,43,73,348,56.0,11.0,0.0,4.82,4.82,4.82,4.96,4.91,4.9,4.79,0.85
1313,Helen,2018-09-29,"Chicago, IL",within an hour,100%,0,Austin,"['email', 'phone', 'work_email']",t,1,No specified,Austin,4,1,3 shared baths,"[""Refrigerator"", ""First aid kit"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Stove"", ""Lock on bedroom door"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Portable air conditioning"", ""Iron"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-05-11,2024-08-09,R22000091615,1,217927066,98.0,14.0,41.88424,-87.76742,1.0,3.0,1.0,1.0,49.0,5.0,1125,5.0,1125.0,0,0,0,89,38.0,8.0,0.0,4.66,4.74,4.68,4.82,4.68,4.9,4.55,0.58
1315,Nathaly,2018-10-13,"Chicago, IL",within an hour,100%,1,Little Italy/UIC,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,Near West Side,8,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Pets allowed"", ""Heating"", ""Dryer"", ""Stove"", ""Exterior security cameras on property"", ""Smart lock"", ""Exercise equipment: free weights"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Wine glasses"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""Bathtub"", ""TV"", ""Patio or balcony"", ""Central air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Game console"", ""Rice maker"", ""Clothing storage: closet"", ""Hot water kettle"", ""Outdoor dining area"", ""Washer"", ""Body soap"", ""Mosquito net"", ""Coffee maker"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Dishes and silverware"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Barbecue utensils"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Single level home"", ""Extra pillows and blankets"", ""Free street parking"", ""Indoor fireplace: electric"", ""Freezer"", ""Baking sheet"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-03-31,2024-08-23,R19000038537,1,220328753,100.0,6.0,41.86573,-87.65609,2.0,1.0,1.0,1.0,66.0,2.0,1125,2.0,1125.0,9,11,38,313,31.2,32.0,1.0,4.81,4.9,4.76,4.86,4.87,4.81,4.75,2.81
1321,Jaime,2018-03-27,"Chicago, IL",within an hour,100%,0,Irving Park,"['email', 'phone']",t,1,Neighborhood highlights,Irving Park,1,1,1 private bath,"[""Shower gel"", ""First aid kit"", ""Housekeeping available 2 days a week - available at extra cost"", ""Wifi \u2013 48 Mbps"", ""Central heating"", ""Garden view"", ""55 inch HDTV with Roku"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Bathtub"", ""Room-darkening shades"", ""Long term stays allowed"", ""Central air conditioning"", ""Body soap"", ""Mosquito net"", ""Coffee maker"", ""Books and reading material"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Mini fridge"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Clothing storage: closet and dresser"", ""Host greets you"", ""Portable fans"", ""Microwave"", ""Hot water""]",t,2019-04-08,2024-09-12,R19000040394,0,180983956,96.0,3.0,41.95771,-87.71634,2.0,1.0,1.0,1.0,46.0,1.0,60,2.0,60.0,18,48,78,78,122.0,35.0,5.0,4.87,4.95,4.85,4.93,4.94,4.84,4.75,1.84
1322,Tavis,2017-04-13,"Chicago, IL",within an hour,100%,0,South Shore,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,South Shore,1,1,1 shared bath,"[""Refrigerator"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Stove"", ""Exterior security cameras on property"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""Air conditioning"", ""Washer"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-02-17,2022-09-01,R21000075320,0,125651621,100.0,2.0,41.76103,-87.5889,2.0,1.0,1.0,1.0,55.0,32.0,730,32.0,730.0,30,60,90,365,34.0,0.0,0.0,4.68,4.76,4.74,5.0,4.91,4.9,4.79,0.5
1333,David,2017-06-27,"Chicago, IL",within an hour,100%,1,Austin,"['email', 'phone']",t,1,Neighborhood highlights,Austin,4,1,1.5 shared baths,"[""Wifi"", ""Pets allowed"", ""Heating"", ""Breakfast"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Host greets you"", ""Kitchen"", ""Microwave"", ""Hot water""]",t,2019-03-09,2023-04-01,City registration pending,1,137406103,100.0,4.0,41.88787,-87.7,3.0,1.5,2.0,3.0,60.0,32.0,1125,32.0,1125.0,14,14,14,178,88.0,0.0,0.0,4.95,4.95,4.64,4.95,4.97,4.9,4.91,1.31
1334,Michael,2015-12-18,"Chicago, IL",within an hour,100%,1,River North,"['email', 'phone']",t,0,Neighborhood highlights,Near North Side,18,1,1 bath,"[""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Pets allowed"", ""Heating"", ""Stove"", ""Shampoo"", ""Hangers"", ""Oven"", ""Central air conditioning"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Free dryer \u2013 In building"", ""Essentials"", ""Iron"", ""Free washer"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-03-09,2024-09-06,R18000031600,1,51668477,99.0,10.0,41.88936,-87.63025,2.0,1.0,1.0,2.0,126.0,1.0,1125,2.0,1125.0,2,9,17,265,31.2,12.4,1.2,4.91,4.92,4.71,4.96,4.96,4.99,4.92,1.8
1338,Chris,2014-01-07,"Chicago, IL",Not defined,0%,0,Irving Park,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,Irving Park,4,1,1 private bath,"[""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Paid washer"", ""Free dryer \u2013 In unit"", ""Stove"", ""Exterior security cameras on property"", ""Smart lock"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""Children\u2019s dinnerware"", ""TV"", ""Outdoor furniture"", ""Central air conditioning"", ""Outdoor dining area"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Private living room"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Smoke alarm"", ""Free street parking"", ""Private backyard \u2013 Fully fenced"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-02-28,2023-11-01,R18000031962,0,11108717,89.0,6.0,41.94872,-87.71656,1.0,1.4,1.5,2.1,349.0,32.0,180,32.0,1125.0,13,13,13,13,51.0,3.0,0.0,4.9,4.9,4.82,4.84,4.86,4.84,4.84,0.75
1343,Helen,2018-09-29,"Chicago, IL",within an hour,100%,0,Austin,"['email', 'phone', 'work_email']",t,1,No specified,Austin,4,1,3 shared baths,"[""Refrigerator"", ""First aid kit"", ""Backyard"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Stove"", ""Shampoo"", ""Hangers"", ""Oven"", ""Private entrance"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-03-20,2024-08-19,R21000072459,1,217927066,98.0,14.0,41.88397,-87.76567,1.0,3.0,1.5,5.0,49.0,5.0,1125,5.0,1125.0,0,7,37,312,40.0,4.0,1.0,4.78,4.9,4.83,4.95,4.83,4.9,4.72,0.6
1352,Kam,2015-01-06,"Chicago, IL",within an hour,91%,1,Logan Square,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,West Town,11,1,2 shared baths,"[""Shower gel"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Portable fans"", ""Wifi"", ""Dishwasher"", ""Pets allowed"", ""Central heating"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Garden view"", ""Fire pit"", ""Dining table"", ""Wine glasses"", ""Hangers"", ""Oven"", ""Private entrance"", ""Bathtub"", ""Room-darkening shades"", ""Outdoor furniture"", ""Long term stays allowed"", ""Central air conditioning"", ""Clothing storage: closet"", ""Hot water kettle"", ""Outdoor dining area"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Ginger Lily Farms vegan body soap"", ""Essentials"", ""Bed linens"", ""Iron"", ""Free washer \u2013 In unit"", ""Game console: PS3"", ""City skyline view"", ""Fire extinguisher"", ""Mini fridge"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Shared patio or balcony"", ""Smoke alarm"", ""Ginger Lily Farms vegan shampoo"", ""Gas stove"", ""Extra pillows and blankets"", ""Free street parking"", ""Keypad"", ""Blender"", ""Freezer"", ""Baking sheet"", ""Paid street parking off premises"", ""Courtyard view"", ""Kitchen"", ""Microwave"", ""Ginger Lily Farms vegan conditioner"", ""TV with Chromecast, HBO Max, Netflix, Roku"", ""Hot water""]",t,2019-02-24,2024-08-21,R22000079927,0,25668821,93.0,14.0,41.89581,-87.65554,2.0,2.0,1.0,1.0,51.0,2.0,1125,2.5,1125.0,3,14,14,14,129.0,17.0,1.0,4.9,4.95,4.88,4.94,4.96,4.95,4.91,1.9
1353,Kam,2015-01-06,"Chicago, IL",within an hour,91%,1,Logan Square,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,West Town,11,1,2 shared baths,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Stainless steel oven"", ""Cooking basics"", ""Portable fans"", ""Wifi"", ""Dishwasher"", ""Pets allowed"", ""Central heating"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Shared backyard \u2013 Fully fenced"", ""Garden view"", ""Fire pit"", ""Dining table"", ""Wine glasses"", ""Hangers"", ""Private entrance"", ""Bathtub"", ""Room-darkening shades"", ""Outdoor furniture"", ""Long term stays allowed"", ""Central air conditioning"", ""Clothing storage: closet"", ""Hot water kettle"", ""Coffee maker: drip coffee maker"", ""Outdoor dining area"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Ginger Lily Farms vegan body soap"", ""Essentials"", ""Bed linens"", ""Iron"", ""Free washer \u2013 In unit"", ""Game console: PS3"", ""City skyline view"", ""Fire extinguisher"", ""Mini fridge"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Shared patio or balcony"", ""Smoke alarm"", ""Ginger Lily Farms vegan shampoo"", ""Gas stove"", ""Extra pillows and blankets"", ""Free street parking"", ""Keypad"", ""Blender"", ""Freezer"", ""Baking sheet"", ""Paid street parking off premises"", ""Courtyard view"", ""Kitchen"", ""Microwave"", ""Ginger Lily Farms vegan conditioner"", ""TV with Chromecast, HBO Max, Netflix, Roku"", ""Hot water""]",t,2019-03-22,2024-08-09,R22000079927,0,25668821,93.0,14.0,41.89568,-87.6561,2.0,2.0,1.0,1.0,51.0,2.0,1125,2.5,1125.0,2,13,13,13,145.0,13.0,0.0,4.84,4.9,4.83,4.89,4.91,4.94,4.83,2.17
1363,Jeffrey,2015-06-23,"Chicago, IL",within an hour,100%,1,Irving Park,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,Irving Park,1,1,1.5 shared baths,"[""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Heating"", ""Free dryer \u2013 In unit"", ""Exercise equipment"", ""Stove"", ""Exterior security cameras on property"", ""Smart lock"", ""Fire pit"", ""Shampoo"", ""Hangers"", ""Oven"", ""Private entrance"", ""Free parking on premises"", ""Children\u2019s dinnerware"", ""Outdoor furniture"", ""Central air conditioning"", ""Children\u2019s books and toys"", ""60 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, premium cable, Roku, standard cable"", ""Outdoor dining area"", ""Coffee maker"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Smoke alarm"", ""Single level home"", ""Extra pillows and blankets"", ""Free street parking"", ""Beach essentials"", ""Shared backyard \u2013 Fully fenced"", ""Fast wifi \u2013 303 Mbps"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-10-14,2024-06-26,R19000039377,0,36549783,80.0,12.0,41.96291,-87.735344,2.0,1.5,1.0,2.0,76.0,32.0,90,32.0,90.0,26,56,86,86,5.0,3.0,0.0,4.6,4.8,5.0,5.0,5.0,4.8,4.6,0.08
1376,Heidi,2018-04-20,"Chicago, IL",within an hour,100%,1,Chinatown,"['email', 'phone']",t,1,Neighborhood highlights,Armour Square,26,1,3 shared baths,"[""Shower gel"", ""Refrigerator"", ""Paid parking garage off premises"", ""Heating"", ""AC - split type ductless system"", ""Dining table"", ""Fast wifi \u2013 114 Mbps"", ""Shampoo"", ""Ethernet connection"", ""Bread maker"", ""Hangers"", ""Private entrance"", ""Room-darkening shades"", ""Central air conditioning"", ""Clothing storage: closet"", ""Hot water kettle"", ""Outdoor dining area"", ""Body soap"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""City skyline view"", ""Drying rack for clothing"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Private backyard \u2013 Fully fenced"", ""Microwave"", ""Hot water""]",t,2019-03-24,2024-09-02,R20000054189,0,185387095,100.0,4.0,41.85295,-87.63725,2.0,3.0,1.0,1.0,73.0,1.0,1125,2.0,1125.0,5,30,47,322,165.0,37.0,4.0,4.88,4.9,4.86,4.93,4.92,4.88,4.82,2.47
1384,Lonmu,2014-10-03,No location,within an hour,98%,0,Garfield Park,"['email', 'phone']",t,1,Neighborhood highlights,East Garfield Park,4,1,2 shared baths,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Smart lock"", ""Shampoo"", ""Hangers"", ""Free parking on premises"", ""Air conditioning"", ""Washer"", ""Coffee maker"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""TV with standard cable"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Indoor fireplace"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2019-08-10,2019-10-04,Registration number pending,0,22094147,84.0,11.1,41.87717,-87.70436,4.0,1.4,2.0,2.1,162.9,32.0,1125,32.0,1125.0,0,0,0,0,2.0,0.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.03
