,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,first_review,last_review,license,instant_bookable,host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
9350,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,5 shared baths,"[""Iron"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Free washer \u2013 In building"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Board games"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2021-05-10,2021-08-14,Without license,0,207240505,96.3,7.3,19.45951,-99.14682,1.0,1.4,1.0,1.0,168.0,1.6,365,1.8,365.0,30,60,90,365,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
9360,Ernesto,2019-05-30,"Mexico City, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Álvaro Obregón,49,2,1 shared bath,"[""Body soap"", ""Washer"", ""TV"", ""Wifi"", ""Smoking allowed"", ""Bed linens"", ""Kitchen"", ""Shampoo"", ""Hot water"", ""Cooking basics""]",t,31/12/2030,31/12/2030,Without license,1,265243006,96.3,1.0,19.39967,-99.19584,3.0,1.0,1.0,0.0,1058.0,1.0,365,1.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.8,4.69,4.9,4.8,5.0,4.9,4.8,0.08
9381,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Board games"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.46138,-99.14711,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.67,4.9,4.8,4.95,4.9,4.8,1.05
9393,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.46161,-99.14854,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.89,4.9,4.8,4.97,4.9,4.8,3.05
9395,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.4597,-99.1465,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.89,4.9,4.8,4.97,4.9,4.8,3.05
9408,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,5 shared baths,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Board games"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2021-06-30,2021-06-30,Without license,0,207240505,96.3,7.3,19.46091,-99.1478,1.0,1.4,1.0,1.0,168.0,1.6,365,1.8,365.0,30,60,90,365,1.0,0.0,0.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0.03
9411,Jessica,2017-12-22,"Mexico City, Mexico",Not defined,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Benito Juárez,54,2,1 shared bath,"[""Dryer"", ""Iron"", ""Washer"", ""TV"", ""Wifi"", ""Elevator"", ""Heating"", ""Hot tub"", ""Breakfast"", ""Kitchen"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dedicated workspace"", ""Hair dryer""]",t,31/12/2030,31/12/2030,Without license,1,163719800,96.3,3.0,19.38206,-99.1595,1.0,1.0,1.0,1.0,1058.0,2.0,365,2.0,365.0,30,60,90,180,0.0,0.0,0.0,4.8,5.0,4.9,4.8,4.86,4.9,4.8,1.24
9648,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,4 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Kitchen"", ""Oven"", ""BBQ grill"", ""Stove"", ""Window guards"", ""Fire extinguisher"", ""Room-darkening shades"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2021-08-10,2023-08-01,Without license,0,207240505,96.3,7.3,19.46386,-99.14554,1.0,1.4,1.0,1.0,168.0,1.6,365,1.8,365.0,9,39,69,344,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
9654,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,2.5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Building staff"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Kitchen"", ""Oven"", ""BBQ grill"", ""Stove"", ""Window guards"", ""Fire extinguisher"", ""Room-darkening shades"", ""Free street parking"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,2021-07-09,2021-09-30,Without license,0,207240505,96.3,7.3,19.46279,-99.14545,1.0,2.5,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,2.0,0.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.05
9655,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2021-09-06,2021-09-06,Without license,0,207240505,96.3,7.3,19.4595,-99.14834,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
9673,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2021-07-01,2021-07-01,Without license,0,207240505,96.3,7.3,19.46124,-99.148,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
9676,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.45942,-99.14642,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.82,4.9,4.8,4.96,4.9,4.8,1.5
9679,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.46126,-99.14805,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.84,4.9,4.8,4.62,4.9,4.8,1.62
9912,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.45951,-99.14853,1.0,3.0,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.58,4.9,4.8,5.0,4.9,4.8,0.05
9913,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2021-07-31,2023-08-29,Without license,0,207240505,96.3,7.3,19.45931,-99.14714,1.0,1.4,1.0,1.0,168.0,1.6,365,1.8,365.0,30,60,90,365,2.0,0.0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.05
9915,Oscar,2021-06-16,No location,within a day,100%,0,Pueblo de San Miguel,"['email', 'phone']",t,1,No specified,Tlalpan,63,2,2 shared baths,"[""Free parking on premises"", ""Fire pit""]",t,2024-01-28,2024-01-28,Without license,0,407493902,100.0,2.0,19.4,-99.2,2.9,2.0,1.0,2.0,366.0,1.0,365,1.0,365.0,29,59,89,269,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.12
9918,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,2.5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Patio or balcony"", ""Kitchen"", ""Oven"", ""BBQ grill"", ""Stove"", ""Window guards"", ""Fire extinguisher"", ""Room-darkening shades"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2021-07-25,2021-08-30,Without license,0,207240505,96.3,7.3,19.46416,-99.14426,1.0,2.5,1.0,1.0,199.0,1.6,365,1.8,365.0,30,60,90,365,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
10165,Diego,2020-05-20,"Mexico City, Mexico",a few days or more,49%,0,Colonia Renacimiento,['phone'],t,1,No specified,Cuauhtémoc,17,2,1 shared bath,"[""Iron"", ""TV"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Hot water"", ""Dedicated workspace"", ""Hair dryer""]",t,2021-08-29,2024-08-23,Without license,1,346898763,72.0,14.0,19.43188,-99.16248,1.0,1.0,1.0,1.0,300.0,1.0,1125,1.0,1125.0,30,60,90,364,36.0,9.0,0.0,4.61,4.86,4.61,4.75,4.69,4.92,4.56,0.96
10477,Alitzel,2016-04-24,"Mexico City, Mexico",a few days or more,33%,0,Not specified,"['email', 'phone']",t,1,"Iztacalco, Ciudad de México, Mexico",Iztacalco,49,2,1 shared bath,"[""Iron"", ""56 inch HDTV with Netflix, HBO Max, Disney+, Amazon Prime Video"", ""Courtyard view"", ""Freezer"", ""Laundromat nearby"", ""Mabe stainless steel gas stove"", ""City skyline view"", ""Coffee maker: drip coffee maker"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Pets allowed"", ""Hangers"", ""Paid washer \u2013 In unit"", ""WINIA refrigerator"", ""First aid kit"", ""Garden view"", ""Essentials"", ""Fast wifi \u2013 57 Mbps"", ""Hot water"", ""Dining table"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""Bed linens"", ""Kitchen"", ""Mabe stainless steel oven"", ""Extra pillows and blankets"", ""Window guards"", ""Cleaning products"", ""Room-darkening shades"", ""Wine glasses"", ""Free street parking"", ""Elevator"", ""Dedicated workspace"", ""Cooking basics"", ""Lockbox"", ""Single level home"", ""Hair dryer""]",t,2022-10-02,2024-02-26,Without license,0,68594238,100.0,3.0,19.403077891129488,-99.2,6.0,1.0,1.0,3.0,1643.0,1.0,1125,1.0,1125.0,30,60,90,365,4.0,2.0,0.0,4.75,4.9,4.5,4.9,4.9,4.9,4.8,0.17
10551,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.46085,-99.14671,1.0,1.4,1.0,1.0,168.0,1.6,365,1.8,365.0,22,52,82,357,0.0,0.0,0.0,4.8,4.86,4.9,4.8,4.9,4.9,4.8,0.25
10552,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,3 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.46151,-99.14859,1.0,3.0,1.0,1.0,171.0,1.6,365,1.8,365.0,30,60,90,180,0.0,0.0,0.0,4.8,4.86,4.9,4.8,4.9,4.9,4.8,0.25
10553,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,5 shared baths,"[""Iron"", ""Washer"", ""Wifi"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,2024-05-31,2024-05-31,Without license,0,207240505,96.3,7.3,19.46147,-99.14649,1.0,1.4,1.0,1.0,168.0,1.6,365,1.8,365.0,30,60,90,180,1.0,1.0,0.0,4.8,4.9,4.9,5.0,4.9,5.0,4.8,0.25
10574,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,5 shared baths,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Body soap"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.46074,-99.14842,1.0,1.4,1.0,1.0,168.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.62,4.9,4.8,4.9,4.9,4.8,1.5
10575,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,17,2,4 shared baths,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Freezer"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Self check-in"", ""Hangers"", ""Coffee maker"", ""Backyard"", ""Long term stays allowed"", ""First aid kit"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Luggage dropoff allowed"", ""TV"", ""Pocket wifi"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Free street parking"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.46101,-99.1463,1.0,1.4,1.0,1.0,171.0,1.6,365,1.8,365.0,30,60,90,365,0.0,0.0,0.0,4.8,4.62,4.9,4.8,4.9,4.9,4.8,1.5
